,movieId,title,genres,imdbId,tmdbId,tag,metadata,year
7172,74508,Persuasion,Drama Romance,844330,13949.0,, Drama Romance,2007
7173,74510,"Girl Who Played with Fire, The (Flickan som lekte med elden)",Action Crime Drama Mystery Thriller,1216487,24253.0,, Action Crime Drama Mystery Thriller,2009
7174,74530,Percy Jackson & the Olympians: The Lightning Thief,Adventure Fantasy,814255,32657.0,, Adventure Fantasy,2010
7175,74532,Cop Out,Action Comedy Crime,1385867,23742.0,, Action Comedy Crime,2010
7176,74545,"Ghost Writer, The",Drama Mystery Thriller,1139328,11439.0,, Drama Mystery Thriller,2010
7177,74553,"Secret of Kells, The",Animation Fantasy,485601,26963.0,, Animation Fantasy,2009
7178,74580,"Spy Next Door, The",Action Children Comedy,1273678,23172.0,, Action Children Comedy,2010
7179,74624,Agora,Adventure Drama Romance,1186830,26428.0,, Adventure Drama Romance,2009
7180,74647,Motherhood,Comedy,1220220,22805.0,, Comedy,2009
7181,74668,District 13: Ultimatum (Banlieue 13 - Ultimatum),Action Sci-Fi,1247640,15357.0,, Action Sci-Fi,2009
7182,74677,"Yes Men Fix the World, The",Documentary,1352852,18489.0,, Documentary,2009
7183,74683,Mike Bassett: England Manager,Comedy,282744,19962.0,, Comedy,2001
7184,74685,"Crazies, The",Action Drama Horror Sci-Fi Thriller,455407,29427.0,, Action Drama Horror Sci-Fi Thriller,2010
7185,74688,Dear John,Drama Romance War,989757,22971.0,, Drama Romance War,2010
7186,74696,Last Train Home,Documentary Drama,1512201,45576.0,, Documentary Drama,2009
7187,74698,Tooth Fairy,Comedy Fantasy,808510,23023.0,, Comedy Fantasy,2010
7188,74727,Gentlemen of Fortune (Dzhentlmeny udachi),Comedy Crime Drama Mystery,68519,20871.0,, Comedy Crime Drama Mystery,1972
7189,74750,[REC]²,Horror Thriller,1245112,10664.0,, Horror Thriller,2009
7190,74754,"Room, The",Comedy Drama Romance,368226,17473.0,, Comedy Drama Romance,2003
7191,74789,Alice in Wonderland,Adventure Fantasy IMAX,1014759,12155.0,, Adventure Fantasy IMAX,2010
7192,74791,"Town Called Panic, A (Panique au village)",Animation,1433540,40623.0,surreal whimsical,surreal whimsical Animation,2009
7193,74795,Green Zone,Action Drama Thriller War,947810,22972.0,, Action Drama Thriller War,2010
7194,74851,From Paris with Love,Action Crime,1179034,26389.0,, Action Crime,2010
7195,74868,Dorian Gray,Drama Horror Sci-Fi,1235124,23488.0,, Drama Horror Sci-Fi,2009
7196,74916,Greenberg,Comedy Drama,1234654,27583.0,, Comedy Drama,2010
7197,74946,She's Out of My League,Comedy,815236,34016.0,, Comedy,2010
7198,74948,Harry Brown,Crime Drama Thriller,1289406,25941.0,, Crime Drama Thriller,2009
7199,75341,Remember Me,Drama Romance,1403981,23169.0,, Drama Romance,2010
7200,75389,"Burrowers, The",Horror Thriller Western,445939,15846.0,, Horror Thriller Western,2008
7201,75395,Frozen,Drama Horror Thriller,1323045,44363.0,, Drama Horror Thriller,2010
7202,75416,Generation X,Action Adventure Sci-Fi,116401,26623.0,, Action Adventure Sci-Fi,1996
7203,75803,Our Family Wedding,Comedy,1305583,34563.0,, Comedy,2010
7204,75805,"Bounty Hunter, The",Action Comedy Romance,1038919,27573.0,, Action Comedy Romance,2010
7205,75813,Leaves of Grass,Comedy Crime Drama Thriller,1151359,12834.0,, Comedy Crime Drama Thriller,2009
7206,75816,Women in Trouble,Comedy,1247704,31723.0,, Comedy,2009
7207,75947,Mondo Cane,Documentary,57318,32688.0,, Documentary,1962
7208,75985,Repo Men,Action Sci-Fi Thriller,1053424,31867.0,, Action Sci-Fi Thriller,2010
7209,76030,Case 39,Horror Thriller,795351,28355.0,, Horror Thriller,2009
7210,76054,Oceans (Océans),Documentary Drama,765128,36970.0,, Documentary Drama,2009
7211,76060,"Slammin' Salmon, The",Comedy,1135525,34423.0,, Comedy,2009
7212,76077,Hot Tub Time Machine,Comedy Sci-Fi,1231587,23048.0,, Comedy Sci-Fi,2010
7213,76091,Mother (Madeo),Crime Drama Mystery Thriller,1216496,30018.0,, Crime Drama Mystery Thriller,2009
7214,76093,How to Train Your Dragon,Adventure Animation Children Fantasy IMAX,892769,10191.0,, Adventure Animation Children Fantasy IMAX,2010
7215,76143,"Bone Man, The (Der Knochenmann)",Crime Thriller,1181927,21467.0,, Crime Thriller,2009
7216,76173,Micmacs (Micmacs à tire-larigot),Comedy Crime,1149361,27936.0,, Comedy Crime,2009
7217,76175,Clash of the Titans,Action Adventure Drama Fantasy,800320,18823.0,, Action Adventure Drama Fantasy,2010
7218,76251,Kick-Ass,Action Comedy,1250777,23483.0,, Action Comedy,2010
7219,76293,Date Night,Action Comedy Romance,1279935,35056.0,, Action Comedy Romance,2010
7220,76301,"Emperor's New Groove 2: Kronk's New Groove, The",Animation Children Comedy Romance,401398,13417.0,, Animation Children Comedy Romance,2005
7221,76738,Steam of Life (Miesten vuoro),Documentary,1583323,52903.0,, Documentary,2010
7222,76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón),Action Adventure Comedy,314121,8980.0,, Action Adventure Comedy,2003
7223,76751,American Drug War: The Last White Hope,Crime Documentary,1033467,25572.0,, Crime Documentary,2007
7224,76763,"Runaways, The",Drama Musical,1017451,27586.0,, Drama Musical,2010
7225,77177,Wild China,Documentary,884762,141714.0,, Documentary,2008
7226,77191,Death at a Funeral,Comedy,1321509,34803.0,, Comedy,2010
7227,77201,Valhalla Rising,Action Drama War,862467,37861.0,, Action Drama War,2009
7228,77206,Diary of a Wimpy Kid,Children Comedy,1196141,33217.0,, Children Comedy,2010
7229,77233,"Union: The Business Behind Getting High, The",Comedy Documentary,1039647,36443.0,, Comedy Documentary,2007
7230,77266,Disgrace,Drama,445953,12411.0,, Drama,2008
7231,77364,"Losers, The",Action Adventure Drama Mystery Thriller,480255,34813.0,, Action Adventure Drama Mystery Thriller,2010
7232,77414,"Last Song, The",Drama Romance,1294226,35690.0,, Drama Romance,2010
7233,77421,Cyrus,Comedy Drama Romance,1336617,39053.0,, Comedy Drama Romance,2010
7234,77427,"Human Centipede, The (First Sequence)",Horror,1467304,37169.0,, Horror,2009
7235,77455,Exit Through the Gift Shop,Comedy Documentary,1587707,39452.0,, Comedy Documentary,2010
7236,77561,Iron Man 2,Action Adventure Sci-Fi Thriller IMAX,1228705,10138.0,, Action Adventure Sci-Fi Thriller IMAX,2010
7237,77667,MacGruber,Action Comedy,1470023,37931.0,, Action Comedy,2010
7238,77688,Three Men and a Cradle (3 hommes et un couffin),Comedy,90206,4180.0,, Comedy,1985
7239,77709,"Sky Crawlers, The (Sukai kurora)",Adventure Animation Drama,1056437,15877.0,, Adventure Animation Drama,2008
7240,77795,Cargo,Sci-Fi,381940,34069.0,, Sci-Fi,2009
7241,77798,"Nightmare on Elm Street, A",Fantasy Horror Thriller,1179056,23437.0,, Fantasy Horror Thriller,2010
7242,77800,Four Lions,Comedy Drama,1341167,37495.0,, Comedy Drama,2010
7243,77841,St Trinian's 2: The Legend of Fritton's Gold,Adventure Comedy,1210106,37565.0,, Adventure Comedy,2009
7244,77846,12 Angry Men,Crime Drama,118528,12219.0,, Crime Drama,1997
7245,77866,Robin Hood,Action Adventure Drama Romance War,955308,20662.0,, Action Adventure Drama Romance War,2010
7246,77881,Lovers & Leavers (Kuutamolla),Drama Romance,307076,21245.0,, Drama Romance,2002
7247,77893,Merantau,Action Drama,1368116,34626.0,, Action Drama,2009
7248,77931,Stingray Sam,Comedy Musical Sci-Fi Western,1355599,37511.0,, Comedy Musical Sci-Fi Western,2009
7249,78034,Cemetery Junction,Comedy Drama Romance,1196204,36801.0,, Comedy Drama Romance,2010
7250,78039,Blue Valentine,Drama Romance,1120985,46705.0,, Drama Romance,2010
7251,78041,Killers,Action Comedy,1103153,37821.0,, Action Comedy,2010
7252,78088,Buried,Mystery Thriller,1462758,26388.0,, Mystery Thriller,2010
7253,78103,Shake Hands with the Devil,Drama War,472562,30527.0,, Drama War,2007
7254,78105,Prince of Persia: The Sands of Time,Action Adventure Fantasy Romance IMAX,473075,9543.0,, Action Adventure Fantasy Romance IMAX,2010
7255,78116,Please Give,Comedy Drama,878835,40247.0,, Comedy Drama,2010
7256,78142,Baarìa,Comedy Drama War,1081935,25846.0,, Comedy Drama War,2009
7257,78160,Ricky Gervais Live: Animals,Comedy,397612,198306.0,, Comedy,2003
7258,78174,Sex and the City 2,Comedy Drama Romance,1261945,37786.0,, Comedy Drama Romance,2010
7259,78209,Get Him to the Greek,Comedy,1226229,32823.0,, Comedy,2010
7260,78218,Unthinkable,Drama Thriller,914863,38199.0,, Drama Thriller,2010
7261,78264,"Back-up Plan, The",Comedy Romance,1212436,34806.0,, Comedy Romance,2010
7262,78266,Splice,Horror Sci-Fi Thriller,1017460,37707.0,, Horror Sci-Fi Thriller,2009
7263,78316,Letters to Juliet,Drama Romance,892318,37056.0,, Drama Romance,2010
7264,78349,Exam,Mystery Thriller,1258197,29917.0,, Mystery Thriller,2009
7265,78467,Jonah Hex,Action Drama Thriller Western,1075747,20533.0,, Action Drama Thriller Western,2010
7266,78469,"A-Team, The",Action Comedy Thriller,429493,34544.0,, Action Comedy Thriller,2010
7267,78499,Toy Story 3,Adventure Animation Children Comedy Fantasy IMAX,435761,10193.0,, Adventure Animation Children Comedy Fantasy IMAX,2010
7268,78544,Ricky Gervais Live 3: Fame,Comedy,993779,198308.0,, Comedy,2007
7269,78574,Winter's Bone,Drama Thriller,1399683,39013.0,, Drama Thriller,2010
7270,78620,"Scalphunters, The",Comedy Western,63557,32068.0,, Comedy Western,1968
7271,78626,Barking Dogs Never Bite (Flandersui gae),Comedy Horror,269743,21531.0,, Comedy Horror,2000
7272,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),Adventure Animation Children Comedy Fantasy IMAX,892791,10192.0,, Adventure Animation Children Comedy Fantasy IMAX,2010
7273,78703,TiMER,Comedy Drama Fantasy Romance,1179794,39545.0,, Comedy Drama Fantasy Romance,2009
7274,78746,Best Worst Movie,Documentary,1144539,40819.0,, Documentary,2009
7275,78772,"Twilight Saga: Eclipse, The",Fantasy Romance Thriller IMAX,1325004,24021.0,, Fantasy Romance Thriller IMAX,2010
7276,78836,Enter the Void,Drama,1191111,34647.0,, Drama,2009
7277,78893,"Last Airbender, The",Action Adventure Fantasy,938283,10196.0,, Action Adventure Fantasy,2010
7278,78959,Endgame,Drama,1217616,15102.0,, Drama,2009
7279,79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy,Documentary,416716,76180.0,, Documentary,2004
7280,79008,South Park: Imaginationland,Animation Comedy Fantasy,1308667,16023.0,, Animation Comedy Fantasy,2008
7281,79057,Predators,Action Sci-Fi Thriller,1424381,34851.0,, Action Sci-Fi Thriller,2010
7282,79073,When You're Strange,Documentary,1333667,37659.0,, Documentary,2009
7283,79091,Despicable Me,Animation Children Comedy Crime,1323594,20352.0,, Animation Children Comedy Crime,2010
7284,79132,Inception,Action Crime Drama Mystery Sci-Fi Thriller IMAX,1375666,27205.0,action alternate reality Leonardo DiCaprio sci-fi thought-provoking visually appealing dreamlike surreal visually appealing big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense thought-provoking cerebral dreamlike philosophy thought-provoking,action alternate reality Leonardo DiCaprio sci-fi thought-provoking visually appealing dreamlike surreal visually appealing big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense thought-provoking cerebral dreamlike philosophy thought-provoking Action Crime Drama Mystery Sci-Fi Thriller IMAX,2010
7285,79134,Grown Ups,Comedy,1375670,38365.0,, Comedy,2010
7286,79139,"Sorcerer's Apprentice, The",Action Adventure Children Comedy Fantasy,963966,27022.0,, Action Adventure Children Comedy Fantasy,2010
7287,79185,Knight and Day,Action Comedy Romance,1013743,37834.0,, Action Comedy Romance,2010
7288,79224,"Karate Kid, The",Action Children Drama,1155076,38575.0,, Action Children Drama,2010
7289,79242,"Kids Are All Right, The",Comedy Drama,842926,39781.0,, Comedy Drama,2010
7290,79251,"Serbian Film, A (Srpski film)",Horror Thriller,1273235,73861.0,, Horror Thriller,2010
7291,79259,Cherrybomb,Drama Thriller,1248971,40850.0,, Drama Thriller,2009
7292,79274,Batman: Under the Red Hood,Action Animation,1569923,40662.0,, Action Animation,2010
7293,79293,Salt,Action Thriller,944835,27576.0,, Action Thriller,2010
7294,79333,Watch Out for the Automobile (Beregis avtomobilya),Comedy Crime Romance,60161,39768.0,, Comedy Crime Romance,1966
7295,79357,Mr. Nobody,Drama Fantasy Romance Sci-Fi,485947,31011.0,, Drama Fantasy Romance Sci-Fi,2009
7296,79428,Dinner for Schmucks,Comedy,427152,38778.0,, Comedy,2010
7297,79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka),Crime Drama Thriller,352465,36274.0,, Crime Drama Thriller,2002
7298,79536,Hellsinki (Rööperi),Crime,1227536,25335.0,, Crime,2009
7299,79553,Ip Man 2,Action,1386932,37472.0,, Action,2010
7300,79572,Ramona and Beezus,Children Comedy,493949,38843.0,, Children Comedy,2010
7301,79590,"Rebound, The",Comedy Romance,1205535,24122.0,, Comedy Romance,2009
7302,79592,"Other Guys, The",Action Comedy,1386588,27581.0,, Action Comedy,2010
7303,79677,"Two Escobars, The",Crime Documentary,1522863,53190.0,, Crime Documentary,2010
7304,79684,Paper Man,Comedy Drama,437405,39414.0,, Comedy Drama,2009
7305,79695,"Expendables, The",Action Adventure Thriller,1320253,27578.0,, Action Adventure Thriller,2010
7306,79702,Scott Pilgrim vs. the World,Action Comedy Fantasy Musical Romance,446029,22538.0,geeky Michael Cera stylized video games,geeky Michael Cera stylized video games Action Comedy Fantasy Musical Romance,2010
7307,79798,I Killed My Mother (J'ai tué ma mère),Drama,1424797,26280.0,, Drama,2009
7308,79868,Heartless,Fantasy Horror Mystery Thriller,1220214,38150.0,, Fantasy Horror Mystery Thriller,2009
7309,79879,Piranha (Piranha 3D),Action Horror Thriller,464154,43593.0,, Action Horror Thriller,2010
7310,79895,"Extraordinary Adventures of Adèle Blanc-Sec, The",Action Adventure Fantasy Mystery,1179025,35552.0,, Action Adventure Fantasy Mystery,2010
7311,79897,Get Low,Comedy Drama Mystery,1194263,44718.0,, Comedy Drama Mystery,2009
7312,79946,"Joneses, The",Comedy Drama,1285309,41479.0,, Comedy Drama,2009
7313,80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),Action Adventure Animation Fantasy Sci-Fi,142235,28609.0,, Action Adventure Animation Fantasy Sci-Fi,1989
7314,80094,"Last Exorcism, The",Horror Thriller,1320244,38358.0,, Horror Thriller,2010
7315,80124,Sisters (Syostry),Action Crime Drama,284492,49943.0,, Action Crime Drama,2001
7316,80126,"American, The",Drama Thriller,1440728,27579.0,, Drama Thriller,2010
7317,80139,Jackass 2.5,Comedy Documentary,1117523,14158.0,, Comedy Documentary,2007
7318,80162,"Horde, The (La Horde)",Action Horror Thriller,1183276,37905.0,, Action Horror Thriller,2009
7319,80166,"Switch, The",Comedy Romance,889573,41210.0,, Comedy Romance,2010
7320,80219,Machete,Action Adventure Comedy Crime Thriller,985694,23631.0,, Action Adventure Comedy Crime Thriller,2010
7321,80241,Going the Distance,Comedy Romance,1322312,38073.0,, Comedy Romance,2010
7322,80363,Resident Evil: Afterlife,Action Horror Sci-Fi Thriller IMAX,1220634,35791.0,, Action Horror Sci-Fi Thriller IMAX,2010
7323,80454,Princess (Prinsessa),Drama,1428453,60678.0,, Drama,2010
7324,80463,"Social Network, The",Drama,1285016,37799.0,good dialogue loneliness witty,good dialogue loneliness witty Drama,2010
7325,80478,"Man Vanishes, A (Ningen Johatsu)",Documentary Drama Mystery,62043,85692.0,, Documentary Drama Mystery,1967
7326,80489,"Town, The",Crime Drama Thriller,840361,23168.0,crime FBI romance too much love interest,crime FBI romance too much love interest Crime Drama Thriller,2010
7327,80549,Easy A,Comedy Romance,1282140,37735.0,, Comedy Romance,2010
7328,80551,Eat Pray Love,Drama Romance,879870,38167.0,, Drama Romance,2010
7329,80553,Howl,Drama,1049402,38568.0,, Drama,2010
7330,80572,I'm Still Here,Comedy Drama,1356864,43939.0,, Comedy Drama,2010
7331,80584,"Patrik Age 1.5 (Patrik 1,5)",Comedy Drama Romance,1067733,15179.0,, Comedy Drama Romance,2008
7332,80586,Flipped,Comedy Drama Romance,817177,43949.0,, Comedy Drama Romance,2010
7333,80590,Wall Street: Money Never Sleeps,Drama,1027718,33909.0,, Drama,2010
7334,80615,Legend of the Guardians: The Owls of Ga'Hoole,Adventure Animation Fantasy IMAX,1219342,41216.0,, Adventure Animation Fantasy IMAX,2010
7335,80693,It's Kind of a Funny Story,Comedy Drama,804497,43923.0,, Comedy Drama,2010
7336,80727,Middle Men,Comedy Crime Drama,1251757,38842.0,, Comedy Crime Drama,2009
7337,80748,Alice in Wonderland,Adventure Children Fantasy,23753,25694.0,, Adventure Children Fantasy,1933
7338,80831,Let Me In,Drama Horror Mystery,1228987,41402.0,, Drama Horror Mystery,2010
7339,80834,Sintel,Animation Fantasy,1727587,45745.0,adventure animation fantasy,adventure animation fantasy Animation Fantasy,2010
7340,80839,Secretariat,Adventure Drama,1028576,39486.0,, Adventure Drama,2010
7341,80846,Devil,Horror Mystery Thriller,1314655,44040.0,, Horror Mystery Thriller,2010
7342,80858,You Again,Comedy,1414382,38303.0,, Comedy,2010
7343,80860,Life as We Know It,Comedy Romance,1055292,38408.0,, Comedy Romance,2010
7344,80862,Catfish,Documentary Mystery,1584016,42296.0,, Documentary Mystery,2010
7345,80864,You Will Meet a Tall Dark Stranger,Comedy Romance,1182350,38031.0,, Comedy Romance,2010
7346,80880,Stone,Drama Thriller,1423995,44113.0,, Drama Thriller,2010
7347,80906,Inside Job,Documentary,1645089,44639.0,business corruption economics investor corruption politics truth,business corruption economics investor corruption politics truth Documentary,2010
7348,80917,Monsters,Drama Sci-Fi,1470827,43933.0,, Drama Sci-Fi,2010
7349,80969,Never Let Me Go,Drama Romance Sci-Fi,1334260,42188.0,, Drama Romance Sci-Fi,2010
7350,81018,"Illusionist, The (L'illusionniste)",Animation,775489,41201.0,, Animation,2010
7351,81087,Luck by Chance,Drama,886539,16344.0,, Drama,2009
7352,81132,Rubber,Action Adventure Comedy Crime Drama Film-Noir Horror Mystery Thriller Western,1612774,45649.0,, Action Adventure Comedy Crime Drama Film-Noir Horror Mystery Thriller Western,2010
7353,81156,Jackass 3D,Action Comedy Documentary,1116184,16290.0,, Action Comedy Documentary,2010
7354,81158,Restrepo,Documentary War,1559549,39312.0,american idolatry,american idolatry Documentary War,2010
